"employee_id","first_name","last_name","email","department","salary","joining_date","age","monthlybonus","annualbasicpay","annualbonus","tax","deduction","annualfinalpay","netpay","experience","fullname"
302,"Michael","Hernandez","amanda32@yahoo.com","IT","37367.21","2022-11-20",30,"3736.72","448406.52","44840.64",7,"31388.46","417018.06","461858.70",NULL,"Michael Hernandez"
307,"Amanda","Parker","barrettjeanette@hotmail.com","HR","30501.85","2023-12-09",26,"3050.19","366022.20","36602.28",7,"25621.55","340400.65","377002.93",NULL,"Amanda Parker"
322,"Kristina","Stokes","spearslori@yahoo.com","Finance","41053.55","2022-07-01",49,"4105.36","492642.60","49264.32",7,"34484.98","458157.62","507421.94",NULL,"Kristina Stokes"
862,"Renee","Neal","mary64@gmail.com","IT","59280.96","2021-01-28",48,"5928.10","711371.52","71137.20",2,"14227.43","697144.09","768281.29",NULL,"Renee Neal"
965,"Heather","Baldwin","johnsonalexis@wright.com","Finance","57149.01","2024-01-03",44,"5714.90","685788.12","68578.80",2,"13715.76","672072.36","740651.16",NULL,"Heather Baldwin"
131,"Natasha","Miranda","xking@mosley.com","Operations","75664.19","2024-05-24",44,"7566.42","907970.28","90797.04",5,"45398.51","862571.77","953368.81",NULL,"Natasha Miranda"
132,"Jessica","Thomas","davidsuarez@yahoo.com","IT","69013.19","2020-10-15",32,"6901.32","828158.28","82815.84",5,"41407.91","786750.37","869566.21",NULL,"Jessica Thomas"
133,"Robert","Johnson","washingtonbrett@hotmail.com","IT","95982.02","2023-07-30",25,"9598.20","1151784.24","115178.40",5,"57589.21","1094195.03","1209373.43",NULL,"Robert Johnson"
134,"Samantha","Moore","michelle61@gray-arnold.info","IT","76487.68","2022-12-17",24,"7648.77","917852.16","91785.24",5,"45892.61","871959.55","963744.79",NULL,"Samantha Moore"
135,"Ronald","Terry","aoliver@yahoo.com","Marketing","86004.50","2021-02-06",39,"8600.45","1032054.00","103205.40",5,"51602.70","980451.30","1083656.70",NULL,"Ronald Terry"
970,"Travis","Richardson","kwilliams@hotmail.com","Finance","41761.19","2023-10-22",52,"4176.12","501134.28","50113.44",2,"10022.69","491111.59","541225.03",NULL,"Travis Richardson"
136,"Samuel","Benson","denise06@rojas.com","Finance","93215.95","2023-09-02",44,"9321.60","1118591.40","111859.20",5,"55929.57","1062661.83","1174521.03",NULL,"Samuel Benson"
137,"Paul","Werner","ryankelly@schroeder.net","HR","79814.91","2023-05-29",38,"7981.49","957778.92","95777.88",5,"47888.95","909889.97","1005667.85",NULL,"Paul Werner"
443,"Lindsey","Nelson","morrowwilliam@yahoo.com","Operations","74828.45","2021-11-11",42,"7482.85","897941.40","89794.20",5,"44897.07","853044.33","942838.53",NULL,"Lindsey Nelson"
446,"Mitchell","Murphy","tjackson@barrett.com","Finance","85482.29","2020-01-16",44,"8548.23","1025787.48","102578.76",5,"51289.37","974498.11","1077076.87",NULL,"Mitchell Murphy"
450,"Julie","Lopez","carolwright@hotmail.com","IT","96601.80","2020-12-08",39,"9660.18","1159221.60","115922.16",5,"57961.08","1101260.52","1217182.68",NULL,"Julie Lopez"
451,"Keith","Alvarez","hendersonstephen@kennedy-hawkins.net","IT","68488.18","2022-02-18",56,"6848.82","821858.16","82185.84",5,"41092.91","780765.25","862951.09",NULL,"Keith Alvarez"
453,"Tanya","Pope","nathanhoward@gmail.com","Finance","95030.98","2021-03-06",51,"9503.10","1140371.76","114037.20",5,"57018.59","1083353.17","1197390.37",NULL,"Tanya Pope"
454,"April","Tran","ibutler@schwartz.com","Marketing","91639.47","2023-09-05",33,"9163.95","1099673.64","109967.40",5,"54983.68","1044689.96","1154657.36",NULL,"April Tran"
180,"Jamie","Wood","brittanydillon@hotmail.com","HR","61960.44","2022-10-25",35,"6196.04","743525.28","74352.48",2,"14870.51","728654.77","803007.25",NULL,"Jamie Wood"
182,"Samantha","Adams","bsmith@gmail.com","Finance","52614.66","2024-06-09",60,"5261.47","631375.92","63137.64",2,"12627.52","618748.40","681886.04",NULL,"Samantha Adams"
920,"Angel","Zavala","wparks@garcia.com","Finance","55551.65","2023-02-02",27,"5555.17","666619.80","66662.04",2,"13332.40","653287.40","719949.44",NULL,"Angel Zavala"
921,"Morgan","Johnson","morgan00@hotmail.com","Finance","62547.88","2021-07-01",35,"6254.79","750574.56","75057.48",2,"15011.49","735563.07","810620.55",NULL,"Morgan Johnson"
923,"Katelyn","Gray","jgonzalez@hotmail.com","Marketing","50772.67","2023-10-31",50,"5077.27","609272.04","60927.24",2,"12185.44","597086.60","658013.84",NULL,"Katelyn Gray"
926,"Nathan","Williams","dsmith@matthews.com","Marketing","52445.13","2021-02-22",60,"5244.51","629341.56","62934.12",2,"12586.83","616754.73","679688.85",NULL,"Nathan Williams"
927,"Tommy","Bernard","qgonzalez@gmail.com","Operations","58384.65","2021-09-05",57,"5838.47","700615.80","70061.64",2,"14012.32","686603.48","756665.12",NULL,"Tommy Bernard"
930,"David","Jimenez","marknguyen@holmes.biz","Finance","66467.10","2020-03-29",36,"6646.71","797605.20","79760.52",2,"15952.10","781653.10","861413.62",NULL,"David Jimenez"
932,"Glen","Barron","grobbins@yahoo.com","Operations","43998.01","2021-06-01",38,"4399.80","527976.12","52797.60",2,"10559.52","517416.60","570214.20",NULL,"Glen Barron"
933,"Roberto","Jones","vlarsen@hotmail.com","Finance","66070.35","2022-03-05",49,"6607.04","792844.20","79284.48",2,"15856.88","776987.32","856271.80",NULL,"Roberto Jones"
935,"Nicholas","Chavez","richardsfrances@turner.com","Marketing","49851.17","2021-09-08",44,"4985.12","598214.04","59821.44",2,"11964.28","586249.76","646071.20",NULL,"Nicholas Chavez"
179,"Noah","Jenkins","ethansingh@yahoo.com","Finance","63930.92","2021-08-06",32,"6393.09","767171.04","76717.08",2,"15343.42","751827.62","828544.70",NULL,"Noah Jenkins"
323,"Ricky","Gross","morgannancy@hotmail.com","Marketing","51508.56","2024-10-06",22,"5150.86","618102.72","61810.32",2,"12362.05","605740.67","667550.99",NULL,"Ricky Gross"
327,"Andrew","Joseph","williamsoncharles@rodgers.com","Marketing","45714.45","2021-03-23",44,"4571.45","548573.40","54857.40",2,"10971.47","537601.93","592459.33",NULL,"Andrew Joseph"
335,"Mark","Hernandez","nicholsonkrista@gmail.com","Operations","64112.84","2021-03-11",23,"6411.28","769354.08","76935.36",2,"15387.08","753967.00","830902.36",NULL,"Mark Hernandez"
337,"Michael","Vazquez","ilamb@gmail.com","Operations","42863.31","2020-09-06",52,"4286.33","514359.72","51435.96",2,"10287.19","504072.53","555508.49",NULL,"Michael Vazquez"
338,"Autumn","Sparks","keithstout@jones-brown.biz","IT","56595.67","2022-08-24",33,"5659.57","679148.04","67914.84",2,"13582.96","665565.08","733479.92",NULL,"Autumn Sparks"
342,"Michelle","Ewing","robertthomas@parker.biz","HR","52299.65","2023-10-15",59,"5229.97","627595.80","62759.64",2,"12551.92","615043.88","677803.52",NULL,"Michelle Ewing"
343,"Katherine","Ortiz","thomashill@hamilton.com","IT","56223.11","2022-12-29",59,"5622.31","674677.32","67467.72",2,"13493.55","661183.77","728651.49",NULL,"Katherine Ortiz"
345,"Alice","Waller","carriefletcher@gmail.com","HR","62539.10","2022-09-10",27,"6253.91","750469.20","75046.92",2,"15009.38","735459.82","810506.74",NULL,"Alice Waller"
385,"Christopher","Miller","samuel35@gmail.com","IT","44018.89","2023-03-24",34,"4401.89","528226.68","52822.68",2,"10564.53","517662.15","570484.83",NULL,"Christopher Miller"
184,"Stacey","Schneider","michaelmatthew@walker.com","Marketing","59386.27","2023-07-27",49,"5938.63","712635.24","71263.56",2,"14252.70","698382.54","769646.10",NULL,"Stacey Schneider"
186,"Madison","Davis","prattmandy@yahoo.com","HR","63644.58","2024-11-05",57,"6364.46","763734.96","76373.52",2,"15274.70","748460.26","824833.78",NULL,"Madison Davis"
188,"Eric","Clarke","uproctor@hotmail.com","IT","47090.34","2020-04-22",43,"4709.03","565084.08","56508.36",2,"11301.68","553782.40","610290.76",NULL,"Eric Clarke"
457,"Lisa","Green","connorburke@wilson.com","IT","67750.29","2020-10-17",41,"6775.03","813003.48","81300.36",5,"40650.17","772353.31","853653.67",NULL,"Lisa Green"
458,"Laurie","Richard","sean23@thomas-martinez.com","Finance","88912.33","2020-10-19",51,"8891.23","1066947.96","106694.76",5,"53347.40","1013600.56","1120295.32",NULL,"Laurie Richard"
460,"Joseph","Chavez","deborah63@garner.com","Finance","75081.25","2021-01-07",45,"7508.13","900975.00","90097.56",5,"45048.75","855926.25","946023.81",NULL,"Joseph Chavez"
462,"Steven","Perry","jenniferfoley@gmail.com","HR","72323.29","2021-04-14",48,"7232.33","867879.48","86787.96",5,"43393.97","824485.51","911273.47",NULL,"Steven Perry"
463,"Timothy","Gardner","sanchezjesse@cohen.com","Finance","77497.58","2020-12-13",41,"7749.76","929970.96","92997.12",5,"46498.55","883472.41","976469.53",NULL,"Timothy Gardner"
465,"Adam","Herrera","jenniferjohnson@gmail.com","IT","77124.97","2024-02-23",41,"7712.50","925499.64","92550.00",5,"46274.98","879224.66","971774.66",NULL,"Adam Herrera"
467,"Jennifer","Shaw","john62@gmail.com","Operations","84027.62","2020-06-21",58,"8402.76","1008331.44","100833.12",5,"50416.57","957914.87","1058747.99",NULL,"Jennifer Shaw"
468,"Robert","Payne","washingtonrobert@gamble-acosta.org","IT","69811.18","2023-05-20",50,"6981.12","837734.16","83773.44",5,"41886.71","795847.45","879620.89",NULL,"Robert Payne"
469,"Amy","Ramirez","clarkcrystal@guerrero.com","Operations","76922.50","2020-06-27",53,"7692.25","923070.00","92307.00",5,"46153.50","876916.50","969223.50",NULL,"Amy Ramirez"
390,"Anna","Khan","sanderson@gmail.com","HR","51371.36","2024-05-08",41,"5137.14","616456.32","61645.68",2,"12329.13","604127.19","665772.87",NULL,"Anna Khan"
393,"Samantha","Potter","jonathan76@yahoo.com","IT","49388.56","2021-06-15",40,"4938.86","592662.72","59266.32",2,"11853.25","580809.47","640075.79",NULL,"Samantha Potter"
396,"Anna","Huang","hernandezbobby@fleming.com","Marketing","46762.12","2020-01-07",35,"4676.21","561145.44","56114.52",2,"11222.91","549922.53","606037.05",NULL,"Anna Huang"
397,"Stephen","Smith","rodriguezamanda@gmail.com","IT","52391.58","2020-11-27",43,"5239.16","628698.96","62869.92",2,"12573.98","616124.98","678994.90",NULL,"Stephen Smith"
409,"Ryan","Johnson","sarah98@hotmail.com","Operations","53167.70","2020-06-24",34,"5316.77","638012.40","63801.24",2,"12760.25","625252.15","689053.39",NULL,"Ryan Johnson"
410,"Yvonne","Nelson","beckjustin@garza.net","IT","61106.99","2024-09-04",57,"6110.70","733283.88","73328.40",2,"14665.68","718618.20","791946.60",NULL,"Yvonne Nelson"
414,"Steven","French","geraldnelson@gmail.com","HR","41675.08","2021-03-28",28,"4167.51","500100.96","50010.12",2,"10002.02","490098.94","540109.06",NULL,"Steven French"
415,"Felicia","Smith","devin68@yahoo.com","Operations","57224.92","2020-01-14",59,"5722.49","686699.04","68669.88",2,"13733.98","672965.06","741634.94",NULL,"Felicia Smith"
418,"Julie","Bush","mackvictoria@yahoo.com","Operations","50243.39","2023-04-06",31,"5024.34","602920.68","60292.08",2,"12058.41","590862.27","651154.35",NULL,"Julie Bush"
445,"Christian","Morris","hannahdavila@hotmail.com","Finance","62664.51","2020-08-18",48,"6266.45","751974.12","75197.40",2,"15039.48","736934.64","812132.04",NULL,"Christian Morris"
447,"Daniel","Larsen","frazierronald@schneider.com","Finance","47067.39","2021-02-02",58,"4706.74","564808.68","56480.88",2,"11296.17","553512.51","609993.39",NULL,"Daniel Larsen"
448,"Nancy","Wagner","kvargas@sexton.info","Operations","51024.97","2024-06-12",53,"5102.50","612299.64","61230.00",2,"12245.99","600053.65","661283.65",NULL,"Nancy Wagner"
449,"Marc","Johnson","yshelton@gmail.com","IT","52500.65","2022-06-27",23,"5250.07","630007.80","63000.84",2,"12600.16","617407.64","680408.48",NULL,"Marc Johnson"
452,"Becky","Hunter","nelsonjulia@yahoo.com","Marketing","56462.94","2024-04-16",41,"5646.29","677555.28","67755.48",2,"13551.11","664004.17","731759.65",NULL,"Becky Hunter"
456,"Derek","Perez","mccormicktaylor@hotmail.com","HR","41852.20","2021-07-09",44,"4185.22","502226.40","50222.64",2,"10044.53","492181.87","542404.51",NULL,"Derek Perez"
459,"Bruce","Harris","yking@hotmail.com","IT","51769.13","2020-03-09",50,"5176.91","621229.56","62122.92",2,"12424.59","608804.97","670927.89",NULL,"Bruce Harris"
507,"Jennifer","Spears","wjohnson@hotmail.com","IT","46705.82","2022-05-09",42,"4670.58","560469.84","56046.96",2,"11209.40","549260.44","605307.40",NULL,"Jennifer Spears"
508,"Billy","Baxter","austinmiller@durham-thomas.com","Operations","45086.68","2021-09-03",59,"4508.67","541040.16","54104.04",2,"10820.80","530219.36","584323.40",NULL,"Billy Baxter"
509,"Sara","Thomas","jamesjenkins@yahoo.com","Marketing","45060.57","2024-01-13",52,"4506.06","540726.84","54072.72",2,"10814.54","529912.30","583985.02",NULL,"Sara Thomas"
511,"Kristina","Mckinney","cgill@kerr.com","HR","44169.90","2022-10-15",57,"4416.99","530038.80","53003.88",2,"10600.78","519438.02","572441.90",NULL,"Kristina Mckinney"
512,"Hannah","Martin","qdavis@hotmail.com","Marketing","63376.81","2021-04-16",28,"6337.68","760521.72","76052.16",2,"15210.43","745311.29","821363.45",NULL,"Hannah Martin"
515,"Christine","Alvarez","daniel88@gmail.com","Operations","65622.50","2023-03-23",22,"6562.25","787470.00","78747.00",2,"15749.40","771720.60","850467.60",NULL,"Christine Alvarez"
519,"Lisa","Cantu","anthony00@gmail.com","Operations","45061.68","2023-08-02",39,"4506.17","540740.16","54074.04",2,"10814.80","529925.36","583999.40",NULL,"Lisa Cantu"
522,"Heather","Hatfield","lisaguerrero@hatfield.com","Marketing","62944.35","2023-07-28",31,"6294.44","755332.20","75533.28",2,"15106.64","740225.56","815758.84",NULL,"Heather Hatfield"
525,"Reginald","Edwards","ericmatthews@johnson-page.org","Operations","58072.08","2022-04-09",31,"5807.21","696864.96","69686.52",2,"13937.30","682927.66","752614.18",NULL,"Reginald Edwards"
528,"Derek","Mcdaniel","alexafitzgerald@yahoo.com","Finance","53428.77","2022-04-17",25,"5342.88","641145.24","64114.56",2,"12822.90","628322.34","692436.90",NULL,"Derek Mcdaniel"
569,"Maureen","Travis","cynthiawang@hotmail.com","HR","62790.59","2023-05-24",29,"6279.06","753487.08","75348.72",2,"15069.74","738417.34","813766.06",NULL,"Maureen Travis"
571,"John","Sims","alexisgarza@gmail.com","Operations","58879.99","2021-11-10",40,"5888.00","706559.88","70656.00",2,"14131.20","692428.68","763084.68",NULL,"John Sims"
575,"Brooke","Taylor","thomas05@smith-stewart.com","Operations","50789.06","2020-02-12",50,"5078.91","609468.72","60946.92",2,"12189.37","597279.35","658226.27",NULL,"Brooke Taylor"
475,"Juan","Diaz","schmidttimothy@gmail.com","Operations","68121.69","2022-09-29",37,"6812.17","817460.28","81746.04",5,"40873.01","776587.27","858333.31",NULL,"Juan Diaz"
476,"Melissa","Copeland","todd60@davis.com","IT","85179.69","2024-02-13",36,"8517.97","1022156.28","102215.64",5,"51107.81","971048.47","1073264.11",NULL,"Melissa Copeland"
477,"Megan","Garcia","jennifer45@yahoo.com","Finance","87082.57","2020-03-04",53,"8708.26","1044990.84","104499.12",5,"52249.54","992741.30","1097240.42",NULL,"Megan Garcia"
478,"Jessica","Sparks","eguzman@anderson.com","Marketing","81181.01","2022-10-15",29,"8118.10","974172.12","97417.20",5,"48708.61","925463.51","1022880.71",NULL,"Jessica Sparks"
487,"Evelyn","Wright","millermichael@yahoo.com","Marketing","85107.82","2023-08-13",31,"8510.78","1021293.84","102129.36",5,"51064.69","970229.15","1072358.51",NULL,"Evelyn Wright"
488,"Derek","Hughes","htorres@hotmail.com","IT","90247.40","2021-02-25",53,"9024.74","1082968.80","108296.88",5,"54148.44","1028820.36","1137117.24",NULL,"Derek Hughes"
490,"Victoria","Porter","mikeblackburn@soto.com","IT","86330.52","2022-07-31",49,"8633.05","1035966.24","103596.60",5,"51798.31","984167.93","1087764.53",NULL,"Victoria Porter"
491,"Gerald","Day","ashley81@gomez-payne.com","IT","98663.22","2020-04-28",57,"9866.32","1183958.64","118395.84",5,"59197.93","1124760.71","1243156.55",NULL,"Gerald Day"
492,"Elijah","Best","martinezchristina@hotmail.com","Marketing","88831.19","2024-07-27",42,"8883.12","1065974.28","106597.44",5,"53298.71","1012675.57","1119273.01",NULL,"Elijah Best"
325,"Robert","Cain","teresapoole@hotmail.com","Operations","41329.44","2020-03-22",31,"4132.94","495953.28","49595.28",7,"34716.73","461236.55","510831.83",NULL,"Robert Cain"
331,"Michelle","Lamb","bennettwilliam@smith.biz","HR","33319.16","2021-10-08",22,"3331.92","399829.92","39983.04",7,"27988.09","371841.83","411824.87",NULL,"Michelle Lamb"
344,"Carlos","Montgomery","meganbarber@meyer.com","Marketing","39675.15","2022-05-19",41,"3967.52","476101.80","47610.24",7,"33327.13","442774.67","490384.91",NULL,"Carlos Montgomery"
349,"Bruce","Smith","gdean@hotmail.com","Marketing","36226.94","2019-12-10",37,"3622.69","434723.28","43472.28",7,"30430.63","404292.65","447764.93",NULL,"Bruce Smith"
189,"Kerry","Roberts","baxterjoseph@simmons.com","IT","47842.91","2022-11-26",32,"4784.29","574114.92","57411.48",2,"11482.30","562632.62","620044.10",NULL,"Kerry Roberts"
190,"Jennifer","Hicks","zayers@long.info","Finance","43961.97","2023-07-23",52,"4396.20","527543.64","52754.40",2,"10550.87","516992.77","569747.17",NULL,"Jennifer Hicks"
632,"April","Davis","smithcassandra@gmail.com","Marketing","55585.77","2023-05-07",34,"5558.58","667029.24","66702.96",2,"13340.58","653688.66","720391.62",NULL,"April Davis"
634,"Mary","Bennett","larry52@miller-williams.com","Operations","52426.82","2022-10-31",33,"5242.68","629121.84","62912.16",2,"12582.44","616539.40","679451.56",NULL,"Mary Bennett"
635,"Martin","Day","davidfrost@gmail.com","Finance","63082.97","2022-12-06",45,"6308.30","756995.64","75699.60",2,"15139.91","741855.73","817555.33",NULL,"Martin Day"
638,"Valerie","Arnold","nelsoncameron@hotmail.com","Operations","43962.85","2020-10-12",22,"4396.29","527554.20","52755.48",2,"10551.08","517003.12","569758.60",NULL,"Valerie Arnold"
642,"Sean","Mcdaniel","mariahtaylor@yahoo.com","Operations","58413.05","2021-08-27",54,"5841.31","700956.60","70095.72",2,"14019.13","686937.47","757033.19",NULL,"Sean Mcdaniel"
643,"Robert","Thomas","kentdavid@fuentes.info","IT","58460.91","2020-01-12",46,"5846.09","701530.92","70153.08",2,"14030.62","687500.30","757653.38",NULL,"Robert Thomas"
646,"Amanda","Crawford","prestoneric@yahoo.com","IT","62456.28","2024-09-28",59,"6245.63","749475.36","74947.56",2,"14989.51","734485.85","809433.41",NULL,"Amanda Crawford"
647,"Alexander","Simmons","rflores@yahoo.com","Marketing","64771.12","2022-10-08",29,"6477.11","777253.44","77725.32",2,"15545.07","761708.37","839433.69",NULL,"Alexander Simmons"
649,"Nicholas","Mcdonald","meghanrocha@hotmail.com","IT","45980.69","2021-05-24",42,"4598.07","551768.28","55176.84",2,"11035.37","540732.91","595909.75",NULL,"Nicholas Mcdonald"
650,"Hayley","Jones","camachobrianna@gmail.com","Marketing","54231.80","2021-03-11",26,"5423.18","650781.60","65078.16",2,"13015.63","637765.97","702844.13",NULL,"Hayley Jones"
175,"Willie","Ramos","douglas05@guerrero-robinson.com","Marketing","48446.38","2024-06-08",40,"4844.64","581356.56","58135.68",2,"11627.13","569729.43","627865.11",NULL,"Willie Ramos"
178,"Michele","Davis","qcox@gmail.com","Operations","64518.81","2020-12-25",44,"6451.88","774225.72","77422.56",2,"15484.51","758741.21","836163.77",NULL,"Michele Davis"
65,"Donna","Gibbs","milleralicia@johnson.com","HR","98453.91","2024-09-26",23,"9845.39","1181446.92","118144.68",5,"59072.35","1122374.57","1240519.25",NULL,"Donna Gibbs"
67,"Andrew","Evans","sfields@jimenez.org","Operations","97693.15","2021-07-27",35,"9769.32","1172317.80","117231.84",5,"58615.89","1113701.91","1230933.75",NULL,"Andrew Evans"
70,"Cassandra","Lee","jensenlisa@warner-dixon.org","Finance","74820.04","2024-05-05",57,"7482.00","897840.48","89784.00",5,"44892.02","852948.46","942732.46",NULL,"Cassandra Lee"
71,"Tiffany","Allen","phillipdunn@gmail.com","Marketing","69740.45","2020-05-30",29,"6974.05","836885.40","83688.60",5,"41844.27","795041.13","878729.73",NULL,"Tiffany Allen"
72,"Roberto","Frost","saraferguson@hotmail.com","HR","97048.59","2024-10-17",53,"9704.86","1164583.08","116458.32",5,"58229.15","1106353.93","1222812.25",NULL,"Roberto Frost"
73,"Robert","Grant","gburns@yahoo.com","Marketing","91798.22","2024-03-18",32,"9179.82","1101578.64","110157.84",5,"55078.93","1046499.71","1156657.55",NULL,"Robert Grant"
85,"Betty","Griffin","carnold@jones.net","Finance","99398.29","2024-11-23",55,"9939.83","1192779.48","119277.96",5,"59638.97","1133140.51","1252418.47",NULL,"Betty Griffin"
88,"Jill","Hall","ericcosta@williams-long.net","Finance","78092.13","2022-09-11",53,"7809.21","937105.56","93710.52",5,"46855.28","890250.28","983960.80",NULL,"Jill Hall"
95,"Catherine","Williamson","pauljohnson@lawrence.net","Finance","95067.49","2023-01-26",29,"9506.75","1140809.88","114081.00",5,"57040.49","1083769.39","1197850.39",NULL,"Catherine Williamson"
774,"Sharon","Cummings","alarsen@yahoo.com","HR","65472.46","2024-04-03",44,"6547.25","785669.52","78567.00",2,"15713.39","769956.13","848523.13",NULL,"Sharon Cummings"
356,"Cynthia","Sexton","nicolehays@yahoo.com","HR","33170.78","2020-11-29",33,"3317.08","398049.36","39804.96",7,"27863.46","370185.90","409990.86",NULL,"Cynthia Sexton"
195,"Frank","Martin","stephensbrenda@hotmail.com","Finance","51198.98","2023-12-16",35,"5119.90","614387.76","61438.80",2,"12287.76","602100.00","663538.80",NULL,"Frank Martin"
360,"Roberto","Villarreal","joseph95@johnson.biz","IT","36628.35","2021-01-24",59,"3662.84","439540.20","43954.08",7,"30767.81","408772.39","452726.47",NULL,"Roberto Villarreal"
363,"Jocelyn","Brown","amanda24@yahoo.com","Finance","37932.82","2020-03-15",59,"3793.28","455193.84","45519.36",7,"31863.57","423330.27","468849.63",NULL,"Jocelyn Brown"
374,"Chad","Martin","haley76@white.com","Operations","35613.26","2023-03-31",29,"3561.33","427359.12","42735.96",7,"29915.14","397443.98","440179.94",NULL,"Chad Martin"
197,"Jonathan","James","jasminerodriguez@reed.com","Finance","60562.67","2024-01-04",35,"6056.27","726752.04","72675.24",2,"14535.04","712217.00","784892.24",NULL,"Jonathan James"
226,"Riley","Lambert","stephanieortiz@booth.com","HR","61863.82","2024-10-10",22,"6186.38","742365.84","74236.56",2,"14847.32","727518.52","801755.08",NULL,"Riley Lambert"
232,"Ryan","Ellis","kentmichele@delgado.org","Operations","60257.36","2024-10-19",29,"6025.74","723088.32","72308.88",2,"14461.77","708626.55","780935.43",NULL,"Ryan Ellis"
234,"Jessica","Thompson","chandlerscott@hotmail.com","HR","46977.72","2024-06-11",24,"4697.77","563732.64","56373.24",2,"11274.65","552457.99","608831.23",NULL,"Jessica Thompson"
239,"Taylor","Byrd","ralph74@sanders.com","Operations","66327.77","2024-05-05",58,"6632.78","795933.24","79593.36",2,"15918.66","780014.58","859607.94",NULL,"Taylor Byrd"
138,"Thomas","Booker","angelaneal@yahoo.com","HR","96685.45","2024-07-18",43,"9668.55","1160225.40","116022.60",5,"58011.27","1102214.13","1218236.73",NULL,"Thomas Booker"
139,"Jennifer","Norris","michellefitzpatrick@parks.net","Marketing","78256.39","2022-07-27",54,"7825.64","939076.68","93907.68",5,"46953.83","892122.85","986030.53",NULL,"Jennifer Norris"
240,"Patricia","Richardson","myersrebecca@downs-sharp.com","Operations","65795.11","2019-12-10",38,"6579.51","789541.32","78954.12",2,"15790.83","773750.49","852704.61",NULL,"Patricia Richardson"
141,"Henry","Hampton","bobbyramos@craig.com","Marketing","98629.17","2022-07-31",34,"9862.92","1183550.04","118355.04",5,"59177.50","1124372.54","1242727.58",NULL,"Henry Hampton"
142,"Amanda","Bruce","ablackwell@hernandez.com","IT","96446.84","2022-10-09",59,"9644.68","1157362.08","115736.16",5,"57868.10","1099493.98","1215230.14",NULL,"Amanda Bruce"
143,"George","Leach","jonesjames@arnold-rios.com","HR","69553.01","2021-01-28",37,"6955.30","834636.12","83463.60",5,"41731.81","792904.31","876367.91",NULL,"George Leach"
146,"Mia","Harris","johnnyreyes@gilmore.com","Finance","70054.78","2020-04-18",42,"7005.48","840657.36","84065.76",5,"42032.87","798624.49","882690.25",NULL,"Mia Harris"
493,"Joseph","Ibarra","charles51@gmail.com","Marketing","99953.40","2023-07-19",47,"9995.34","1199440.80","119944.08",5,"59972.04","1139468.76","1259412.84",NULL,"Joseph Ibarra"
246,"Michael","Thomas","jamesguzman@lawson-anderson.com","Marketing","49598.94","2021-12-16",55,"4959.89","595187.28","59518.68",2,"11903.75","583283.53","642802.21",NULL,"Michael Thomas"
495,"Tyler","Robertson","wmorton@smith.com","IT","66930.61","2021-05-20",50,"6693.06","803167.32","80316.72",5,"40158.37","763008.95","843325.67",NULL,"Tyler Robertson"
497,"Paige","Castillo","kristen69@hotmail.com","IT","84268.93","2024-04-25",38,"8426.89","1011227.16","101122.68",5,"50561.36","960665.80","1061788.48",NULL,"Paige Castillo"
498,"Amanda","Powers","elizabethalvarez@yahoo.com","IT","70047.52","2024-02-25",32,"7004.75","840570.24","84057.00",5,"42028.51","798541.73","882598.73",NULL,"Amanda Powers"
501,"Catherine","Martinez","bball@hotmail.com","Finance","68442.71","2024-08-16",59,"6844.27","821312.52","82131.24",5,"41065.63","780246.89","862378.13",NULL,"Catherine Martinez"
502,"Lawrence","Preston","staceyleon@hotmail.com","HR","84044.46","2024-09-09",39,"8404.45","1008533.52","100853.40",5,"50426.68","958106.84","1058960.24",NULL,"Lawrence Preston"
598,"Jenna","Rice","hancockfrank@hughes-hill.com","IT","87815.96","2022-09-18",58,"8781.60","1053791.52","105379.20",5,"52689.58","1001101.94","1106481.14",NULL,"Jenna Rice"
783,"Blake","Blankenship","jhernandez@steele-clark.com","Marketing","93881.72","2021-07-04",29,"9388.17","1126580.64","112658.04",5,"56329.03","1070251.61","1182909.65",NULL,"Blake Blankenship"
785,"Jeffrey","Willis","sandra83@gmail.com","HR","96006.22","2020-07-18",22,"9600.62","1152074.64","115207.44",5,"57603.73","1094470.91","1209678.35",NULL,"Jeffrey Willis"
789,"Alexander","Rose","jonathan80@hotmail.com","IT","87962.04","2020-10-03",50,"8796.20","1055544.48","105554.40",5,"52777.22","1002767.26","1108321.66",NULL,"Alexander Rose"
790,"Jade","Wilson","cohenkatherine@johnson.net","IT","87170.29","2020-07-16",47,"8717.03","1046043.48","104604.36",5,"52302.17","993741.31","1098345.67",NULL,"Jade Wilson"
504,"Carol","Hernandez","rwiley@roberts-holmes.org","IT","70033.34","2020-03-10",50,"7003.33","840400.08","84039.96",5,"42020.00","798380.08","882420.04",NULL,"Carol Hernandez"
505,"Jasmine","Bishop","jeremy41@kline.com","Operations","74589.67","2022-02-08",59,"7458.97","895076.04","89507.64",5,"44753.80","850322.24","939829.88",NULL,"Jasmine Bishop"
691,"Corey","Barton","ryantorres@richards.biz","IT","99969.69","2022-07-17",52,"9996.97","1199636.28","119963.64",5,"59981.81","1139654.47","1259618.11",NULL,"Corey Barton"
698,"Eric","Cunningham","christopherbyrd@hotmail.com","IT","79158.38","2024-10-31",47,"7915.84","949900.56","94990.08",5,"47495.03","902405.53","997395.61",NULL,"Eric Cunningham"
